chrom	start	end	sample	S*_score	expected_S*_score	local_recomb_rate	quantile	significant
21	35850000	35900000	NA07056	58237	59281.003562	1.63517416156	0.99	False
21	35860000	35910000	NA07056	41435	63799.557845	1.70133676684	0.99	False
21	35870000	35920000	NA07056	41435	70595.181056	0.76310867808	0.99	False
21	35880000	35930000	NA07056	41435	77407.146142	0.74031940374	0.99	False
21	35890000	35940000	NA07056	32376	82021.638168	0.83338891838	0.99	False
21	35900000	35950000	NA07056	50236	81955.418037	0.9790987617	0.99	False
21	35910000	35960000	NA07056	36750	79051.53077	0.67679091478	0.99	False
21	35920000	35970000	NA07056	66035	76187.514531	0.82312116878	0.99	False
21	35930000	35980000	NA07056	66035	73052.677898	0.90441065636	0.99	False
21	35940000	35990000	NA07056	66035	67008.703352	0.66250491238	0.99	False
21	35950000	36000000	NA07056	51497	67659.665431	0.54113977394	0.99	False
21	35960000	36010000	NA07056	17618	67286.199541	0.8535000018	0.99	False
21	36020000	36070000	NA07056	47537	77478.278725	0.19026205233999996	0.99	False
21	36030000	36080000	NA07056	47537	69269.315456	0.23275956442000004	0.99	False
21	36060000	36110000	NA07056	63947	60093.68526	1.011353503	0.99	True
21	36070000	36120000	NA07056	71462	59304.919158	1.1768270116	0.99	True
21	36080000	36130000	NA07056	94629	64220.599039	2.92856124862	0.99	True
21	36090000	36140000	NA07056	94629	64996.728958	2.9828023294200006	0.99	True
21	36100000	36150000	NA07056	107609	65586.916869	2.55905578226	0.99	True
21	36110000	36160000	NA07056	78085	65455.514928	2.48193543902	0.99	True
21	36120000	36170000	NA07056	37582	61662.295188	2.26523521538	0.99	False
21	36180000	36230000	NA07056	30227	60734.947524	2.94497976582	0.99	False
21	36190000	36240000	NA07056	52083	61148.517804	4.2109066771600006	0.99	False
21	36200000	36250000	NA07056	62800	61715.255205	7.781243280400001	0.99	True
21	36210000	36260000	NA07056	49052	61265.464696	7.76791971526	0.99	False
21	36220000	36270000	NA07056	62638	61268.481974	7.724541456759998	0.99	True
21	36230000	36280000	NA07056	51236	60610.844756	8.74818504	0.99	False
21	36240000	36290000	NA07056	81512	60378.276935	7.73955828746	0.99	True
21	36250000	36300000	NA07056	82386	61151.970917	4.185012380300001	0.99	True
21	36260000	36310000	NA07056	100975	64897.641846	4.13572249036	0.99	True
21	36270000	36320000	NA07056	99234	65515.706398	4.0747997864	0.99	True
21	36280000	36330000	NA07056	99234	65739.455418	1.4282643088	0.99	True
21	36290000	36340000	NA07056	56016	68361.678945	2.9386372425999996	0.99	False
21	36300000	36350000	NA07056	15701	69670.861051	3.39058346262	0.99	False
21	36330000	36380000	NA07056	29171	72369.002625	5.95950018754	0.99	False
21	36340000	36390000	NA07056	59622	70974.097962	4.76412737126	0.99	False
21	36350000	36400000	NA07056	77152	67940.734376	4.004387288080001	0.99	True
21	36360000	36410000	NA07056	99481	68123.848544	3.2811965238000003	0.99	True
21	36370000	36420000	NA07056	87329	60533.463419	5.69497514754	0.99	True
21	36380000	36430000	NA07056	94677	59307.981422	4.863349845879999	0.99	True
21	36390000	36440000	NA07056	101941	59852.864007	3.8293927544199997	0.99	True
21	36400000	36450000	NA07056	114293	61192.848892	3.89139251604	0.99	True
21	36410000	36460000	NA07056	143579	63382.536612	3.9016092480599998	0.99	True
21	36420000	36470000	NA07056	139398	66521.495276	1.45770145568	0.99	True
21	36430000	36480000	NA07056	148921	69660.361995	1.5268895064	0.99	True
21	36440000	36490000	NA07056	156353	69603.886746	1.6187910334	0.99	True
21	36450000	36500000	NA07056	150197	69658.126252	1.53042780806	0.99	True
21	36460000	36510000	NA07056	139396	71172.916289	1.42952700628	0.99	True
21	36470000	36520000	NA07056	178239	71362.678223	0.79288885578	0.99	True
21	36480000	36530000	NA07056	181655	70243.708467	3.1820949053600005	0.99	True
21	36490000	36540000	NA07056	140837	71329.715798	2.9500704435399996	0.99	True
21	36500000	36550000	NA07056	116783	70990.354475	3.2181141006399994	0.99	True
21	36510000	36560000	NA07056	73075	66129.142779	3.3326843371	0.99	True
21	36520000	36570000	NA07056	60497	65778.697836	3.5469944596800005	0.99	False
21	36570000	36620000	NA07056	55639	65872.419624	0.9801432798	0.99	False
21	36610000	36660000	NA07056	48925	66630.304498	0.35482011908	0.99	False
21	36620000	36670000	NA07056	28131	66810.930203	0.84703677316	0.99	False
21	36630000	36680000	NA07056	43813	69939.430686	0.85548072712	0.99	False
21	36640000	36690000	NA07056	43813	71600.766928	2.26218871712	0.99	False
21	36650000	36700000	NA07056	43813	70538.4158	2.3662265553	0.99	False
21	36660000	36710000	NA07056	64314	68024.317376	2.33934293004	0.99	False
21	36670000	36720000	NA07056	58523	66484.910657	1.8305978177	0.99	False
21	36680000	36730000	NA07056	47697	64257.542264	1.79090082262	0.99	False
21	36690000	36740000	NA07056	47697	62100.649978	0.44684528598	0.99	False
21	36700000	36750000	NA07056	83519	60783.375026	0.4660166224	0.99	True
21	36710000	36760000	NA07056	78614	63410.442973	0.49950716826	0.99	True
21	36720000	36770000	NA07056	98395	61899.227288	0.47680305394	0.99	True
21	36730000	36780000	NA07056	73927	63027.250214	0.5312554713	0.99	True
21	36740000	36790000	NA07056	108158	63921.79435	0.51046802348	0.99	True
21	36750000	36800000	NA07056	103238	65827.024406	0.4111778578	0.99	True
21	36760000	36810000	NA07056	116166	65152.361236	0.39104440192	0.99	True
21	36770000	36820000	NA07056	118016	66449.437768	1.58836960952	0.99	True
21	36780000	36830000	NA07056	114051	64939.989817	3.20827991362	0.99	True
21	36790000	36840000	NA07056	114939	63531.260762	3.14668078534	0.99	True
21	36800000	36850000	NA07056	105698	60961.426622	3.40055895974	0.99	True
21	36810000	36860000	NA07056	115672	59763.39235	3.4287158926399997	0.99	True
21	36820000	36870000	NA07056	92366	57507.113144	2.26029645018	0.99	True
21	36830000	36880000	NA07056	113404	58143.437503	0.60464422056	0.99	True
21	36840000	36890000	NA07056	97183	58087.671882	2.2580263755	0.99	True
21	36850000	36900000	NA07056	108869	59176.93642	2.02019323056	0.99	True
21	36860000	36910000	NA07056	77558	57784.931468	2.03437809166	0.99	True
21	36870000	36920000	NA07056	95358	60783.572235	2.03720836798	0.99	True
21	36880000	36930000	NA07056	157165	62704.574017	2.0014811612	0.99	True
21	36890000	36940000	NA07056	171941	68957.774069	0.3505460496	0.99	True
21	36900000	36950000	NA07056	149162	71989.640447	0.40530901756	0.99	True
21	36910000	36960000	NA07056	138123	72598.68663	0.32059564676	0.99	True
21	36920000	36970000	NA07056	104523	71308.855467	0.3463807264	0.99	True
21	36990000	37040000	NA07056	17691	66830.029266	0.26486255770000006	0.99	False
21	37000000	37050000	NA07056	79006	68918.207298	0.24355894456	0.99	True
21	37010000	37060000	NA07056	116518	64591.250855	0.53714630104	0.99	True
21	37020000	37070000	NA07056	116518	67007.078379	0.53753371884	0.99	True
21	37030000	37080000	NA07056	116518	65716.871505	0.6145888697	0.99	True
21	37040000	37090000	NA07056	91843	65710.353893	0.62011788454	0.99	True
21	37050000	37100000	NA07056	31913	64470.910276	0.64367939748	0.99	False
21	37070000	37120000	NA07056	44380	65956.347456	0.2573662227	0.99	False
21	37080000	37130000	NA07056	44380	64055.977057	0.30288353192	0.99	False
21	37100000	37150000	NA07056	54020	63190.162287	0.94150620454	0.99	False
21	37180000	37230000	NA07056	28422	56621.559164	0.1627455452	0.99	False
21	37190000	37240000	NA07056	28422	56339.822164	0.15285258872	0.99	False
21	37200000	37250000	NA07056	28422	55005.962946	0.15333192256	0.99	False
21	37220000	37270000	NA07056	59564	51689.281854	0.20204750293999998	0.99	True
21	37230000	37280000	NA07056	30911	52725.569694	0.1967659132	0.99	False
21	37240000	37290000	NA07056	41023	52914.723968	0.24412239991999998	0.99	False
21	37250000	37300000	NA07056	52405	55374.132666	0.36175498852	0.99	False
21	37260000	37310000	NA07056	52405	56600.7951	2.2157073671	0.99	False
21	37270000	37320000	NA07056	58717	61945.663193	2.40082329962	0.99	False
21	37280000	37330000	NA07056	61095	65481.437793	2.40314823824	0.99	False
21	37290000	37340000	NA07056	60178	71815.5194	2.3474320095	0.99	False
21	37300000	37350000	NA07056	28212	73947.162401	2.4244136856	0.99	False
21	37310000	37360000	NA07056	28212	76449.768147	0.56362876432	0.99	False
21	37330000	37380000	NA07056	58206	74638.290068	0.45868041272	0.99	False
21	37340000	37390000	NA07056	23222	69755.091236	0.47753176346	0.99	False
21	37350000	37400000	NA07056	23222	65958.522871	0.2564710913	0.99	False
21	37360000	37410000	NA07056	23222	64951.069693	0.22361083528	0.99	False
21	37370000	37420000	NA07056	23222	62270.651929	0.15379805322	0.99	False
21	37400000	37450000	NA07056	30503	66581.223111	0.16626265278	0.99	False
21	37410000	37460000	NA07056	30503	66697.756149	0.24737402553999996	0.99	False
21	37420000	37470000	NA07056	55400	69951.429398	0.37883665806	0.99	False
21	37430000	37480000	NA07056	35500	70028.913797	1.04052376078	0.99	False
21	37440000	37490000	NA07056	66517	70688.041656	1.0546278952	0.99	False
21	37450000	37500000	NA07056	50520	72255.263168	1.05249002712	0.99	False
21	37460000	37510000	NA07056	63491	72540.390419	1.02404408724	0.99	False
21	37470000	37520000	NA07056	60080	70702.754035	0.90490545056	0.99	False
21	37480000	37530000	NA07056	68047	71095.820264	0.26977321682000005	0.99	False
21	37490000	37540000	NA07056	46304	71744.537338	0.28684811205999994	0.99	False
21	37500000	37550000	NA07056	50685	71552.225982	0.9773599402	0.99	False
21	37510000	37560000	NA07056	67418	73789.523782	1.06303241882	0.99	False
21	37520000	37570000	NA07056	102388	73772.683846	1.08032149298	0.99	True
21	37530000	37580000	NA07056	132241	73092.372391	1.1185235152	0.99	True
21	37540000	37590000	NA07056	157989	72012.086284	1.1785882964	0.99	True
21	37550000	37600000	NA07056	158607	71319.405272	1.40509112492	0.99	True
21	37560000	37610000	NA07056	164792	68932.712314	1.60305033078	0.99	True
21	37570000	37620000	NA07056	146862	67811.771703	1.58118763356	0.99	True
21	37580000	37630000	NA07056	101000	68269.773729	1.53775281746	0.99	True
21	37590000	37640000	NA07056	95048	69569.261189	1.45893040916	0.99	True
21	37600000	37650000	NA07056	108441	71036.735128	0.63642394916	0.99	True
21	37610000	37660000	NA07056	109487	72562.095926	0.3343205625	0.99	True
21	37620000	37670000	NA07056	121302	72570.561306	0.76808409508	0.99	True
21	37630000	37680000	NA07056	147003	72578.073407	2.07092123654	0.99	True
21	37640000	37690000	NA07056	175548	70926.63206	2.35340617924	0.99	True
21	37650000	37700000	NA07056	174789	69567.145655	2.21145290098	0.99	True
21	37660000	37710000	NA07056	171188	69182.092034	2.1815298776	0.99	True
21	37670000	37720000	NA07056	156942	67582.55592	1.73462317146	0.99	True
21	37680000	37730000	NA07056	117698	64046.137493	0.41693601316	0.99	True
21	37690000	37740000	NA07056	89042	61413.43951	0.06407149214	0.99	True
21	37700000	37750000	NA07056	94009	59229.270635	0.06451405410000001	0.99	True
21	37710000	37760000	NA07056	70226	57086.685537	0.10577686594	0.99	True
21	37720000	37770000	NA07056	75714	61674.703566	0.1265444913	0.99	True
21	37730000	37780000	NA07056	54874	63365.14173	0.14013391524	0.99	False
21	37740000	37790000	NA07056	65162	64670.184477	0.19154269068000002	0.99	True
21	37750000	37800000	NA07056	41262	65832.221657	0.52377470966	0.99	False
21	37760000	37810000	NA07056	54929	70914.683269	0.83427561248	0.99	False
21	37770000	37820000	NA07056	34343	73571.467547	1.02245345708	0.99	False
21	37780000	37830000	NA07056	97065	81481.22937	1.27651227958	0.99	True
21	37790000	37840000	NA07056	72811	84033.879628	1.76924620166	0.99	False
21	37800000	37850000	NA07056	96989	86357.16632	1.67328162862	0.99	True
21	37810000	37860000	NA07056	97473	86995.033221	1.6522011501999998	0.99	True
21	37820000	37870000	NA07056	134951	81557.295067	3.5531216863999995	0.99	True
21	37830000	37880000	NA07056	96449	76626.631294	4.25655858182	0.99	True
21	37840000	37890000	NA07056	96449	78612.878751	3.83001854018	0.99	True
21	37850000	37900000	NA07056	100242	79045.421458	4.13235039226	0.99	True
21	37860000	37910000	NA07056	105242	75940.896111	3.85875688344	0.99	True
21	37870000	37920000	NA07056	74619	74770.366151	1.84265619534	0.99	False
21	37880000	37930000	NA07056	63750	77899.565642	1.00668648662	0.99	False
21	37890000	37940000	NA07056	79168	75758.406023	0.95230440538	0.99	True
21	37900000	37950000	NA07056	70414	72778.387422	0.40961736705999996	0.99	False
21	37910000	37960000	NA07056	49435	73998.335171	0.45129424864	0.99	False
21	37920000	37970000	NA07056	49435	75527.796073	0.41666820098	0.99	False
21	37940000	37990000	NA07056	52818	68827.42822	0.41257209104	0.99	False
21	37950000	38000000	NA07056	60906	71044.86353	1.42752241168	0.99	False
21	37960000	38010000	NA07056	33957	71756.066012	1.7176969378	0.99	False
21	37970000	38020000	NA07056	53415	76264.621262	1.81310815822	0.99	False
21	37980000	38030000	NA07056	85966	75071.187358	1.78469539374	0.99	True
21	37990000	38040000	NA07056	99357	72829.751828	3.7978061041999998	0.99	True
21	38000000	38050000	NA07056	94780	70919.433694	4.4391490723	0.99	True
21	38010000	38060000	NA07056	107159	66927.004751	4.25693532494	0.99	True
21	38020000	38070000	NA07056	106996	60342.4076	4.64155245282	0.99	True
21	38030000	38080000	NA07056	92253	63006.762334	8.68708828214	0.99	True
21	38040000	38090000	NA07056	75794	63629.755263	6.706601249979999	0.99	True
21	38050000	38100000	NA07056	73887	64452.043513	6.10682975658	0.99	True
21	38060000	38110000	NA07056	46003	65264.364854	6.74769578222	0.99	False
21	38070000	38120000	NA07056	31887	63898.816247	7.03966925204	0.99	False
21	38080000	38130000	NA07056	53440	62821.127224	4.465927448779999	0.99	False
21	38090000	38140000	NA07056	51365	62050.805058	4.39272089938	0.99	False
21	38110000	38160000	NA07056	74430	60173.951676	4.83349140982	0.99	True
21	38120000	38170000	NA07056	114213	60098.695562	4.19765523138	0.99	True
21	38130000	38180000	NA07056	149561	59743.151624	2.6786943544	0.99	True
21	38140000	38190000	NA07056	137785	59028.904169	3.6409859425199995	0.99	True
21	38150000	38200000	NA07056	137785	60190.504711	2.64100358104	0.99	True
21	38160000	38210000	NA07056	91941	59958.377099	1.31968174568	0.99	True
21	38170000	38220000	NA07056	52417	60760.633314	1.2035771861	0.99	False
21	38180000	38230000	NA07056	16751	61109.195705	1.4982346487	0.99	False
21	38220000	38270000	NA07056	54016	62631.189948	0.77755515822	0.99	False
21	38280000	38330000	NA07056	36183	60210.852005	0.22391118216	0.99	False
21	38290000	38340000	NA07056	42377	63870.196326	0.2201240142	0.99	False
21	38300000	38350000	NA07056	42377	70235.861401	0.38186850448	0.99	False
21	38310000	38360000	NA07056	54101	75160.847854	0.52848596404	0.99	False
21	38320000	38370000	NA07056	54101	78964.069054	0.64505671748	0.99	False
21	38330000	38380000	NA07056	42669	77196.314485	0.69562968522	0.99	False
21	38340000	38390000	NA07056	18008	76250.399175	0.77622281834	0.99	False
21	38350000	38400000	NA07056	87471	72717.53821	0.66146200494	0.99	True
21	38360000	38410000	NA07056	52485	71004.665362	0.65860676558	0.99	False
21	38370000	38420000	NA07056	81918	68498.176554	0.61310760798	0.99	True
21	38380000	38430000	NA07056	106048	69181.625059	1.42557956958	0.99	True
21	38390000	38440000	NA07056	133866	67236.512041	2.9976975195799995	0.99	True
21	38400000	38450000	NA07056	153069	69028.834145	2.93907007644	0.99	True
21	38410000	38460000	NA07056	185219	69733.573731	2.7858212717999997	0.99	True
21	38420000	38470000	NA07056	191625	71413.887591	2.71590426922	0.99	True
21	38430000	38480000	NA07056	197653	70171.265685	1.78514275262	0.99	True
21	38440000	38490000	NA07056	199943	74184.886519	0.09578224017999998	0.99	True
21	38450000	38500000	NA07056	199684	71626.133974	0.06258711085999999	0.99	True
21	38460000	38510000	NA07056	170471	69981.660817	0.023141966140000005	0.99	True
21	38470000	38520000	NA07056	155263	66964.097549	0.01515785332	0.99	True
21	38480000	38530000	NA07056	148588	68493.12434	0.027999951400000007	0.99	True
21	38490000	38540000	NA07056	159183	66323.376869	0.03617731292000001	0.99	True
21	38500000	38550000	NA07056	133434	66363.303371	0.03201439228000001	0.99	True
21	38510000	38560000	NA07056	132450	63687.752386	0.03282884104000001	0.99	True
21	38520000	38570000	NA07056	160768	63836.664322	0.03742531558	0.99	True
21	38530000	38580000	NA07056	167989	62911.125689	0.03932551735999999	0.99	True
21	38540000	38590000	NA07056	121115	64196.56393	0.06912664669999999	0.99	True
21	38550000	38600000	NA07056	181912	62928.264914	0.11020250042000002	0.99	True
21	38560000	38610000	NA07056	167364	62801.63514	0.2207637275	0.99	True
21	38570000	38620000	NA07056	155883	61643.833557	0.2946605767	0.99	True
21	38580000	38630000	NA07056	148702	61955.16493	0.30777297496	0.99	True
21	38590000	38640000	NA07056	156289	61152.314099	0.2981482993	0.99	True
21	38600000	38650000	NA07056	110455	61827.623269	0.28358228364000004	0.99	True
21	38610000	38660000	NA07056	105874	65747.787898	0.26936568022000007	0.99	True
21	38620000	38670000	NA07056	81204	67591.4393	0.48026899522	0.99	True
21	38630000	38680000	NA07056	66324	69500.710513	0.63831000204	0.99	False
21	38640000	38690000	NA07056	85671	71310.713398	0.72900648194	0.99	True
21	38650000	38700000	NA07056	76276	73858.276066	0.8778851658	0.99	True
21	38660000	38710000	NA07056	66194	71211.952464	1.20754202332	0.99	False
21	38670000	38720000	NA07056	53409	68415.296133	3.20451164902	0.99	False
21	38680000	38730000	NA07056	90362	67350.542306	3.09054171502	0.99	True
21	38690000	38740000	NA07056	91075	63243.647845	3.00356499102	0.99	True
21	38700000	38750000	NA07056	90913	59715.578217	2.82910693046	0.99	True
21	38710000	38760000	NA07056	73977	57703.994115	2.4100194024	0.99	True
21	38720000	38770000	NA07056	75482	58036.755489	0.13910922897999997	0.99	True
21	38730000	38780000	NA07056	59991	57610.842507	0.07127187402	0.99	True
21	38740000	38790000	NA07056	31894	58523.668809	0.06049523724	0.99	False
21	38750000	38800000	NA07056	44251	57948.464286	0.07208111342	0.99	False
21	38760000	38810000	NA07056	44251	58341.628188	0.07851982376	0.99	False
21	38770000	38820000	NA07056	64047	59706.91965	0.09401722444000003	0.99	True
21	38780000	38830000	NA07056	39236	59109.380781	0.1337032813	0.99	False
21	38790000	38840000	NA07056	69061	59738.263336	0.1263165568	0.99	True
21	38800000	38850000	NA07056	55067	61200.757573	0.12269300434	0.99	False
21	38810000	38860000	NA07056	78428	61928.213846	0.15499695466000002	0.99	True
21	38820000	38870000	NA07056	64878	59818.818911	0.1461316391	0.99	True
21	38830000	38880000	NA07056	90919	59260.505943	0.12040918115999999	0.99	True
21	38840000	38890000	NA07056	100199	58549.136238	0.14188049704	0.99	True
21	38850000	38900000	NA07056	115073	57499.680314	0.22997657410000003	0.99	True
21	38860000	38910000	NA07056	147057	57713.844405	0.29983700533999996	0.99	True
21	38870000	38920000	NA07056	192114	59349.733492	0.33963411362	0.99	True
21	38880000	38930000	NA07056	200096	61595.975978	0.6185544692	0.99	True
21	38890000	38940000	NA07056	194703	64345.799268	0.7744740154	0.99	True
21	38900000	38950000	NA07056	199347	65453.145634	0.69726619156	0.99	True
21	38910000	38960000	NA07056	152860	67304.050553	0.68799439004	0.99	True
21	38920000	38970000	NA07056	132608	73225.981357	1.25948164944	0.99	True
21	38930000	38980000	NA07056	115904	75201.860513	1.4034204456	0.99	True
21	38940000	38990000	NA07056	108484	78439.650088	1.45556910308	0.99	True
21	38950000	39000000	NA07056	76808	78036.179936	1.6207814017	0.99	False
21	38960000	39010000	NA07056	69006	76859.545758	1.54063470158	0.99	False
21	38970000	39020000	NA07056	63518	72588.315524	0.97673384854	0.99	False
21	38980000	39030000	NA07056	60378	76160.161461	0.65271320166	0.99	False
21	38990000	39040000	NA07056	88911	75304.947042	0.68046871932	0.99	True
21	39000000	39050000	NA07056	75883	77691.215914	0.64831759024	0.99	False
21	39010000	39060000	NA07056	86763	82668.820806	0.68910082254	0.99	True
21	39020000	39070000	NA07056	101582	80628.578116	0.66278788426	0.99	True
21	39030000	39080000	NA07056	103272	73699.279477	0.61429991712	0.99	True
21	39040000	39090000	NA07056	70629	69290.578567	1.69370623102	0.99	True
21	39050000	39100000	NA07056	72513	67738.841546	2.01049800092	0.99	True
21	39060000	39110000	NA07056	80150	63334.527972	2.07249134686	0.99	True
21	39070000	39120000	NA07056	88367	65746.447082	2.10311864312	0.99	True
21	39080000	39130000	NA07056	98097	67516.968013	2.19257332774	0.99	True
21	39090000	39140000	NA07056	106993	67969.802173	0.94827419828	0.99	True
21	39100000	39150000	NA07056	121621	66108.775865	1.10308416638	0.99	True
21	39110000	39160000	NA07056	100174	63521.546819	1.57516023986	0.99	True
21	39120000	39170000	NA07056	100333	60462.750497	1.57753217284	0.99	True
21	39130000	39180000	NA07056	53763	59614.804707	1.46999256284	0.99	False
21	39140000	39190000	NA07056	64124	61478.679497	1.80181330404	0.99	True
21	39160000	39210000	NA07056	63524	65873.270006	0.97907370266	0.99	False
21	39170000	39220000	NA07056	64845	67822.838511	1.121110815	0.99	False
21	39180000	39230000	NA07056	87837	67654.80091	3.00792091524	0.99	True
21	39190000	39240000	NA07056	66636	67462.228744	2.72933728066	0.99	False
21	39200000	39250000	NA07056	95182	68036.170775	3.11429080718	0.99	True
21	39210000	39260000	NA07056	111857	66442.28244	7.542024998399999	0.99	True
21	39220000	39270000	NA07056	83338	65329.7396	7.4761938391400005	0.99	True
21	39230000	39280000	NA07056	65858	65109.79362	5.63839715644	0.99	True
21	39240000	39290000	NA07056	65858	62741.668993	6.4305335724	0.99	True
21	39250000	39300000	NA07056	91587	59780.034883	5.9527533448800005	0.99	True
21	39260000	39310000	NA07056	65147	56875.895535	1.29995042992	0.99	True
21	39270000	39320000	NA07056	133566	56524.532215	1.26592975708	0.99	True
21	39280000	39330000	NA07056	149975	54500.630765	4.14120755152	0.99	True
21	39290000	39340000	NA07056	149975	54939.296395	3.5448549881000004	0.99	True
21	39300000	39350000	NA07056	105187	56554.768415	3.9238217577800008	0.99	True
21	39310000	39360000	NA07056	94684	60792.987125	6.130655155960001	0.99	True
21	39320000	39370000	NA07056	36848	66331.518395	6.1732644665	0.99	False
21	39330000	39380000	NA07056	37506	66112.965538	3.3975146451799993	0.99	False
21	39340000	39390000	NA07056	53947	63789.500917	3.4253655397999996	0.99	False
21	39350000	39400000	NA07056	74092	63869.108749	3.063813549	0.99	True
21	39360000	39410000	NA07056	103444	63415.313183	0.86386068074	0.99	True
21	39370000	39420000	NA07056	100444	57817.093703	0.75831641974	0.99	True
21	39380000	39430000	NA07056	101533	58250.210911	0.60930094754	0.99	True
21	39390000	39440000	NA07056	74797	58958.614163	0.2665049993	0.99	True
21	39400000	39450000	NA07056	79518	57757.62291	0.54673752918	0.99	True
21	39410000	39460000	NA07056	54991	57639.114183	0.6987275763	0.99	False
21	39420000	39470000	NA07056	26466	57991.49225	0.66162152746	0.99	False
21	39500000	39550000	NA07056	47644	62540.906767	0.26396073515999996	0.99	False
21	39510000	39560000	NA07056	47644	61671.853064	0.27765543018	0.99	False
21	39590000	39640000	NA07056	61081	73690.62583	0.54265895882	0.99	False
21	39600000	39650000	NA07056	24835	67981.984096	0.53982368664	0.99	False
21	39610000	39660000	NA07056	58292	66514.862148	0.65894506296	0.99	False
21	39620000	39670000	NA07056	88044	68479.040035	0.74730340438	0.99	True
21	39630000	39680000	NA07056	104144	70148.746668	0.58507644074	0.99	True
21	39640000	39690000	NA07056	91185	71056.447931	0.46219130152	0.99	True
21	39650000	39700000	NA07056	99342	72441.748234	0.9940696394	0.99	True
21	39660000	39710000	NA07056	76485	72807.782578	1.01381381336	0.99	True
21	39670000	39720000	NA07056	74142	71150.749883	0.98574245748	0.99	True
21	39680000	39730000	NA07056	43590	72305.954584	1.65097334982	0.99	False
21	39690000	39740000	NA07056	79767	70398.029841	3.09546094822	0.99	True
21	39700000	39750000	NA07056	51691	65697.473588	2.70223187262	0.99	False
21	39710000	39760000	NA07056	82844	60187.854198	2.65442575618	0.99	True
21	39720000	39770000	NA07056	54121	55719.281919	2.66104679204	0.99	False
21	39730000	39780000	NA07056	54121	47080.825102	2.29523913818	0.99	True
21	39750000	39800000	NA07056	52923	56067.375852	1.41106681688	0.99	False
21	39770000	39820000	NA07056	91566	68185.018412	3.0715737611800003	0.99	True
21	39780000	39830000	NA07056	91566	69567.522897	3.7722776808799994	0.99	True
21	39790000	39840000	NA07056	91566	69765.018202	5.943092708040001	0.99	True
21	39800000	39850000	NA07056	98112	69823.305284	5.58748473062	0.99	True
21	39810000	39860000	NA07056	112422	68051.876956	4.74956659134	0.99	True
21	39820000	39870000	NA07056	20034	64765.304254	4.02350386596	0.99	False
21	39830000	39880000	NA07056	20034	64168.9662	3.1417751647399994	0.99	False
21	39840000	39890000	NA07056	64348	62330.569909	0.7315771914	0.99	True
21	39850000	39900000	NA07056	88768	63051.399146	0.89684335326	0.99	True
21	39860000	39910000	NA07056	72087	67470.404702	1.18721042116	0.99	True
21	39870000	39920000	NA07056	72087	70562.113544	1.19982954418	0.99	True
21	39880000	39930000	NA07056	90018	74676.795301	1.09042429568	0.99	True
21	39890000	39940000	NA07056	71036	77088.853067	1.11644206344	0.99	False
21	39900000	39950000	NA07056	85867	76675.181954	1.42461300558	0.99	True
21	39910000	39960000	NA07056	102448	72739.850523	2.87836778666	0.99	True
21	39920000	39970000	NA07056	102448	73165.669733	3.1123498394800007	0.99	True
21	39930000	39980000	NA07056	144157	75234.034148	3.1625487043	0.99	True
21	39940000	39990000	NA07056	162952	77794.542975	3.12203112236	0.99	True
21	39950000	40000000	NA07056	136681	77721.444776	2.65065721662	0.99	True
21	39960000	40010000	NA07056	99923	76975.379604	0.96557637082	0.99	True
21	39970000	40020000	NA07056	116556	77285.580765	0.72839522144	0.99	True
21	39980000	40030000	NA07056	92173	74040.54412	0.7344854728	0.99	True
21	39990000	40040000	NA07056	86125	71013.487031	0.65243620208	0.99	True
21	40000000	40050000	NA07056	85340	70200.846088	0.64478457274	0.99	True
21	40010000	40060000	NA07056	75137	71445.668222	0.632483512	0.99	True
21	40020000	40070000	NA07056	82068	70515.284703	0.38529487800000006	0.99	True
21	40030000	40080000	NA07056	54864	67699.212892	1.28947898928	0.99	False
21	40040000	40090000	NA07056	42847	65513.945718	1.8941478909400002	0.99	False
21	40050000	40100000	NA07056	41183	66156.85994	1.86951359508	0.99	False
21	40060000	40110000	NA07056	58394	64832.317394	1.98858294948	0.99	False
21	40070000	40120000	NA07056	48718	63313.874302	5.42771150182	0.99	False
21	40080000	40130000	NA07056	17211	63354.453441	5.11138838554	0.99	False
21	40090000	40140000	NA07056	60930	65420.784574	4.58666950706	0.99	False
21	40100000	40150000	NA07056	54735	63406.22757	4.73705564584	0.99	False
21	40130000	40180000	NA07056	70589	68072.062627	0.7055318613	0.99	True
21	40140000	40190000	NA07056	39685	65436.709709	0.71318603328	0.99	False
21	40150000	40200000	NA07056	55099	69778.262669	0.75326233432	0.99	False
21	40160000	40210000	NA07056	86726	74008.081881	0.58486692244	0.99	True
21	40170000	40220000	NA07056	108223	73335.585214	0.68241624124	0.99	True
21	40180000	40230000	NA07056	93278	73385.100324	0.84052184648	0.99	True
21	40190000	40240000	NA07056	100949	79492.738821	0.95831276244	0.99	True
21	40200000	40250000	NA07056	91195	82806.736945	1.04984028586	0.99	True
21	40210000	40260000	NA07056	77154	79952.741619	1.03969013998	0.99	False
21	40220000	40270000	NA07056	76801	78570.47984	0.91258762348	0.99	False
21	40230000	40280000	NA07056	55790	78090.836739	0.96196686646	0.99	False
21	40240000	40290000	NA07056	34972	74295.095918	4.61166550514	0.99	False
21	40250000	40300000	NA07056	52883	71771.246357	4.52776895814	0.99	False
21	40260000	40310000	NA07056	54426	70464.10234	4.82318826074	0.99	False
