chrom	start	end	sample	hap_index	S*_start	S*_end	post_null	post_src1	post_src2
21	21220000	21270000	NA07000	1	21246361	21257524	0.99999809	5.7e-07	1.34e-06
21	21720000	21770000	NA07000	2	21724015	21742922	0.99999639	3.5e-07	3.26e-06
21	21750000	21800000	NA07000	2	21781915	21795214	0.99999934	1.9e-07	4.7e-07
21	21760000	21810000	NA07000	2	21781915	21795214	0.99999934	1.9e-07	4.7e-07
21	22560000	22610000	NA07000	1	22591756	22608321	0.99999648	1.17e-06	2.35e-06
21	23010000	23060000	NA07000	1	23046215	23058444	0.99999906	3.7e-07	5.7e-07
21	23020000	23070000	NA07000	1	23046215	23058444	0.99999906	3.7e-07	5.7e-07
21	23530000	23580000	NA07000	2	23555234	23575009	0.9999991	2.2e-07	6.8e-07
21	23550000	23600000	NA07000	1	23568472	23591297	0.99999332	1.79e-06	4.89e-06
21	23560000	23610000	NA07000	1	23568472	23591297	0.99999332	1.79e-06	4.89e-06
21	23570000	23620000	NA07000	1	23591297	23611276	0.99998567	4.61e-06	9.72e-06
21	23700000	23750000	NA07000	2	23734623	23749072	0.99999666	1.29e-06	2.05e-06
21	24490000	24540000	NA07000	2	24522708	24536409	0.99999668	1.17e-06	2.15e-06
21	24670000	24720000	NA07000	2	24675248	24694204	0.99999936	1.9e-07	4.5e-07
21	24700000	24750000	NA07000	2	24721563	24736924	0.99999862	4.2e-07	9.6e-07
21	24840000	24890000	NA07000	1	24855009	24874515	0.99999681	1.01e-06	2.18e-06
21	24850000	24900000	NA07000	1	24855009	24874515	0.99999681	1.01e-06	2.18e-06
21	25020000	25070000	NA07000	1	25053918	25069439	0.99999906	2.1e-07	7.3e-07
21	25020000	25070000	NA07000	2	25053918	25069439	0.99999906	2.1e-07	7.3e-07
21	25060000	25110000	NA07000	1	25060366	25075849	0.99999888	2.7e-07	8.5e-07
21	25060000	25110000	NA07000	2	25060366	25075849	0.99999888	2.7e-07	8.5e-07
21	25400000	25450000	NA07000	1	25415008	25432895	0.99999901	1.8e-07	8.1e-07
21	25410000	25460000	NA07000	1	25415008	25432895	0.99999901	1.8e-07	8.1e-07
21	25580000	25630000	NA07000	2	25614157	25627946	0.99999953	1.4e-07	3.3e-07
21	25790000	25840000	NA07000	2	25809938	25824497	0.99999939	2.1e-07	4e-07
21	25800000	25850000	NA07000	2	25809938	25824497	0.99999939	2.1e-07	4e-07
21	26090000	26140000	NA07000	1	26127468	26139990	0.99999895	2.4e-07	8.1e-07
21	26110000	26160000	NA07000	2	26113745	26126349	0.99999593	1.3e-06	2.77e-06
21	26280000	26330000	NA07000	2	26311611	26323435	0.99999935	1.7e-07	4.8e-07
21	26290000	26340000	NA07000	2	26311611	26330355	0.99999954	1.3e-07	3.3e-07
21	26300000	26350000	NA07000	2	26311611	26330355	0.99999954	1.3e-07	3.3e-07
21	26310000	26360000	NA07000	2	26311611	26330355	0.99999954	1.3e-07	3.3e-07
21	26390000	26440000	NA07000	1	26411677	26434502	0.99999475	1.29e-06	3.96e-06
21	26400000	26450000	NA07000	2	26409127	26421220	0.99999616	1.17e-06	2.67e-06
21	26430000	26480000	NA07000	1	26434502	26447948	0.99999319	2.34e-06	4.47e-06
21	27480000	27530000	NA07000	1	27501808	27518752	0.99999928	2.1e-07	5.1e-07
21	27480000	27530000	NA07000	2	27494202	27515095	0.99999848	5.7e-07	9.5e-07
21	27490000	27540000	NA07000	1	27501808	27518752	0.99999928	2.1e-07	5.1e-07
21	27500000	27550000	NA07000	1	27501808	27518752	0.99999928	2.1e-07	5.1e-07
21	27590000	27640000	NA07000	1	27594480	27613403	0.99999938	1.5e-07	4.7e-07
21	27600000	27650000	NA07000	1	27600057	27613403	0.99999921	2.4e-07	5.6e-07
21	27630000	27680000	NA07000	1	27658158	27670489	0.99999052	4.41e-06	5.07e-06
21	27690000	27740000	NA07000	1	27715579	27735453	0.99999376	5.3e-07	5.71e-06
21	27700000	27750000	NA07000	1	27715579	27735453	0.99999376	5.3e-07	5.71e-06
21	27940000	27990000	NA07000	2	27967573	27984804	0.99999655	1.18e-06	2.27e-06
21	27990000	28040000	NA07000	1	28027957	28039701	0.99999928	2.2e-07	4.9e-07
21	28000000	28050000	NA07000	1	28027957	28046341	0.99999829	7.9e-07	9.2e-07
21	28090000	28140000	NA07000	1	28093723	28109857	0.99999847	2.9e-07	1.24e-06
21	28470000	28520000	NA07000	2	28470988	28487339	0.99999831	6.4e-07	1.04e-06
21	28480000	28530000	NA07000	1	28511420	28525100	0.99997892	3.94e-06	1.714e-05
21	28610000	28660000	NA07000	2	28630929	28647859	0.99994814	2.385e-05	2.801e-05
21	28620000	28670000	NA07000	2	28630929	28647859	0.99994814	2.385e-05	2.801e-05
21	28690000	28740000	NA07000	1	28697929	28712418	0.99999409	4.6e-07	5.44e-06
21	28810000	28860000	NA07000	2	28830541	28847265	0.99999676	1.19e-06	2.06e-06
21	28870000	28920000	NA07000	2	28891158	28903979	0.9999991	2.7e-07	6.3e-07
21	28880000	28930000	NA07000	1	28910612	28929197	0.99999957	1.1e-07	3.3e-07
21	28930000	28980000	NA07000	2	28938532	28952731	0.99999561	1.05e-06	3.35e-06
21	30490000	30540000	NA07000	2	30496141	30511302	0.99999805	4e-07	1.55e-06
21	30520000	30570000	NA07000	2	30543799	30556897	0.99999905	2.1e-07	7.4e-07
21	30930000	30980000	NA07000	1	30964661	30977416	0.99997823	4.94e-06	1.684e-05
21	31110000	31160000	NA07000	2	31138788	31153686	0.99999407	1.36e-06	4.57e-06
21	31210000	31260000	NA07000	1	31210856	31224330	0.99999945	1.2e-07	4.3e-07
21	31250000	31300000	NA07000	2	31254103	31265614	0.99999519	8.1e-07	4e-06
21	31370000	31420000	NA07000	1	31370611	31384543	0.99999945	1.3e-07	4.2e-07
21	32010000	32060000	NA07000	1	32037484	32057466	0.99999874	2.8e-07	9.7e-07
21	32010000	32060000	NA07000	2	32010018	32027956	0.99997284	2.7e-06	2.446e-05
21	32250000	32300000	NA07000	2	32270205	32287518	0.99999937	1.8e-07	4.5e-07
21	32630000	32680000	NA07000	2	32655680	32676284	0.99999785	6.6e-07	1.49e-06
21	32950000	33000000	NA07000	1	32951112	32965824	0.99999786	3.5e-07	1.79e-06
21	33120000	33170000	NA07000	1	33149902	33169834	0.99999877	4e-07	8.3e-07
21	33250000	33300000	NA07000	2	33286521	33297243	0.99999675	8.5e-07	2.41e-06
21	33330000	33380000	NA07000	1	33358858	33373027	0.99999894	2.7e-07	7.9e-07
21	33340000	33390000	NA07000	1	33358858	33373027	0.99999894	2.7e-07	7.9e-07
21	33350000	33400000	NA07000	1	33358858	33373027	0.99999894	2.7e-07	7.9e-07
21	34200000	34250000	NA07000	2	34201373	34220062	0.9999943	1.33e-06	4.36e-06
21	34580000	34630000	NA07000	1	34610382	34628034	0.99999868	4.3e-07	8.9e-07
21	34800000	34850000	NA07000	1	34810010	34822933	0.9999977	5.9e-07	1.71e-06
21	34810000	34860000	NA07000	1	34810010	34822933	0.9999977	5.9e-07	1.71e-06
21	35760000	35810000	NA07000	2	35779896	35800134	0.99998434	8.15e-06	7.5e-06
21	35770000	35820000	NA07000	2	35779896	35800134	0.99998434	8.15e-06	7.5e-06
21	35910000	35960000	NA07000	2	35943159	35959909	0.99999437	8.9e-07	4.74e-06
21	36370000	36420000	NA07000	1	36384363	36395061	0.99999275	2.44e-06	4.82e-06
21	36450000	36500000	NA07000	2	36481863	36498784	0.99999837	3e-07	1.34e-06
21	36500000	36550000	NA07000	2	36500101	36520022	0.99999729	8.2e-07	1.9e-06
21	36650000	36700000	NA07000	2	36666660	36678797	0.99999142	4.14e-06	4.44e-06
21	36660000	36710000	NA07000	2	36666660	36678797	0.99999142	4.14e-06	4.44e-06
21	36820000	36870000	NA07000	1	36843391	36856927	0.99999603	1.26e-06	2.71e-06
21	37560000	37610000	NA07000	2	37585392	37604976	0.99999861	3.7e-07	1.02e-06
21	37630000	37680000	NA07000	1	37665971	37676141	0.99999885	3.2e-07	8.3e-07
21	37660000	37710000	NA07000	2	37660268	37677152	0.99999905	2.6e-07	6.9e-07
21	37830000	37880000	NA07000	2	37853020	37870518	0.99999912	2.3e-07	6.5e-07
21	37880000	37930000	NA07000	1	37896113	37906238	0.99999949	1.3e-07	3.8e-07
21	38670000	38720000	NA07000	2	38697672	38710956	0.99999885	3.2e-07	8.3e-07
21	38700000	38750000	NA07000	2	38708544	38723801	0.99999859	4.7e-07	9.3e-07
21	38710000	38760000	NA07000	2	38710956	38723801	0.9999987	5.2e-07	7.8e-07
21	38840000	38890000	NA07000	1	38844613	38861833	0.99999937	1.8e-07	4.6e-07
21	38840000	38890000	NA07000	2	38877503	38889959	0.99999454	1.65e-06	3.8e-06
21	38850000	38900000	NA07000	2	38877503	38896141	0.99999748	6.8e-07	1.84e-06
21	38970000	39020000	NA07000	2	38986894	39005584	0.99999419	5.4e-07	5.26e-06
21	39180000	39230000	NA07000	2	39180910	39202393	0.99999747	6e-07	1.92e-06
21	39210000	39260000	NA07000	2	39232216	39245105	0.99999897	3e-07	7.3e-07
21	39220000	39270000	NA07000	2	39232216	39245105	0.99999897	3e-07	7.3e-07
21	40360000	40410000	NA07000	2	40365171	40380249	0.99999933	1.9e-07	4.7e-07
21	40780000	40830000	NA07000	2	40812549	40828498	0.99999672	1.23e-06	2.05e-06
21	40960000	41010000	NA07000	2	40964106	40985096	0.99998613	3.57e-06	1.03e-05
21	41140000	41190000	NA07000	1	41171099	41183312	0.99999852	3e-07	1.18e-06
21	41150000	41200000	NA07000	1	41171099	41183312	0.99999852	3e-07	1.18e-06
21	41160000	41210000	NA07000	1	41171099	41183312	0.99999852	3e-07	1.18e-06
21	41360000	41410000	NA07000	1	41390179	41409493	0.99999939	1.3e-07	4.7e-07
21	41420000	41470000	NA07000	1	41437954	41450390	0.99999164	2.53e-06	5.83e-06
21	41590000	41640000	NA07000	2	41590260	41600916	0.99999858	5.9e-07	8.3e-07
21	42160000	42210000	NA07000	1	42179398	42197952	0.99999798	6e-07	1.42e-06
21	42160000	42210000	NA07000	2	42191870	42208423	0.99999709	1.42e-06	1.49e-06
21	42170000	42220000	NA07000	1	42179398	42197952	0.99999798	6e-07	1.42e-06
21	42170000	42220000	NA07000	2	42191870	42208423	0.99999709	1.42e-06	1.49e-06
21	42260000	42310000	NA07000	2	42270173	42283944	0.99999915	2.4e-07	6.1e-07
21	42270000	42320000	NA07000	2	42270173	42283944	0.99999915	2.4e-07	6.1e-07
21	42840000	42890000	NA07000	2	42869735	42888331	0.99999889	3e-07	8.1e-07
21	42880000	42930000	NA07000	2	42888331	42904683	0.99999544	1.62e-06	2.94e-06
21	43020000	43070000	NA07000	2	43026920	43046310	0.99999094	2.91e-06	6.15e-06
21	43140000	43190000	NA07000	2	43169045	43188023	0.99999768	7.3e-07	1.59e-06
21	43150000	43200000	NA07000	2	43169045	43190780	0.99999857	4e-07	1.03e-06
21	43280000	43330000	NA07000	1	43281619	43298715	0.99998131	8.3e-07	1.785e-05
21	43680000	43730000	NA07000	1	43681956	43696833	0.99999925	2.4e-07	5.1e-07
21	43990000	44040000	NA07000	1	44006811	44025588	0.99999952	1.5e-07	3.3e-07
21	44030000	44080000	NA07000	1	44040086	44051327	0.99998959	4.6e-06	5.81e-06
21	44310000	44360000	NA07000	2	44325381	44343375	0.99999702	7.8e-07	2.2e-06
21	44320000	44370000	NA07000	2	44325381	44343375	0.99999702	7.8e-07	2.2e-06
21	44480000	44530000	NA07000	2	44484742	44503173	0.99999839	4.9e-07	1.12e-06
21	44510000	44560000	NA07000	2	44537233	44559195	0.99999394	1.05e-06	5.02e-06
21	44730000	44780000	NA07000	1	44755474	44770368	0.99999919	1.9e-07	6.2e-07
21	44740000	44790000	NA07000	1	44755474	44770368	0.99999919	1.9e-07	6.2e-07
21	44780000	44830000	NA07000	2	44815113	44826491	0.99999911	2.4e-07	6.5e-07
21	44790000	44840000	NA07000	2	44815113	44832918	0.9999988	2.4e-07	9.6e-07
21	45330000	45380000	NA07000	1	45333865	45351838	0.99999851	5.1e-07	9.8e-07
21	45370000	45420000	NA07000	1	45395803	45411641	0.99999229	2.07e-06	5.64e-06
21	45490000	45540000	NA07000	2	45520811	45539426	0.99999915	2.3e-07	6.1e-07
21	46180000	46230000	NA07000	1	46191447	46207024	0.9999973	1.1e-06	1.6e-06
21	46540000	46590000	NA07000	2	46565197	46584782	0.99999475	2.14e-06	3.11e-06
21	46790000	46840000	NA07000	1	46791278	46804297	0.99999867	2.9e-07	1.03e-06
21	46970000	47020000	NA07000	2	47000680	47018542	0.9999912	3.47e-06	5.33e-06
21	47110000	47160000	NA07000	2	47138165	47158921	0.99998788	2.33e-06	9.8e-06
21	47120000	47170000	NA07000	2	47138165	47158921	0.99998788	2.33e-06	9.8e-06
21	47130000	47180000	NA07000	2	47138165	47158921	0.99998788	2.33e-06	9.8e-06
21	47490000	47540000	NA07000	2	47515994	47532553	0.99999871	4e-07	8.9e-07
21	47720000	47770000	NA07000	1	47733844	47755656	0.99999875	2.8e-07	9.7e-07
21	47730000	47780000	NA07000	1	47733844	47755656	0.99999875	2.8e-07	9.7e-07
21	47760000	47810000	NA07000	1	47785232	47797262	0.99999921	1.6e-07	6.3e-07
21	47850000	47900000	NA07000	1	47878043	47891525	0.99999951	1.4e-07	3.5e-07
21	47950000	48000000	NA07000	1	47958657	47974582	0.99999799	5.6e-07	1.46e-06
21	47990000	48040000	NA07000	1	48018492	48035163	0.99999805	6.9e-07	1.26e-06
21	48000000	48050000	NA07000	1	48018492	48035163	0.99999805	6.9e-07	1.26e-06
21	15410000	15460000	NA07037	2	15424368	15436741	0.99999915	3.2e-07	5.3e-07
21	15420000	15470000	NA07037	2	15424368	15436741	0.99999915	3.2e-07	5.3e-07
21	15640000	15690000	NA07037	1	15641411	15656277	0.99999897	3e-07	7.2e-07
21	15810000	15860000	NA07037	1	15845811	15859632	0.9999979	6.1e-07	1.5e-06
21	15870000	15920000	NA07037	2	15891586	15905580	0.99999726	6.3e-07	2.11e-06
21	15880000	15930000	NA07037	2	15891586	15905580	0.99999726	6.3e-07	2.11e-06
21	16060000	16110000	NA07037	2	16093071	16105202	0.99999912	2.9e-07	5.9e-07
21	16100000	16150000	NA07037	2	16105057	16128025	0.99999937	2.1e-07	4.3e-07
21	16150000	16200000	NA07037	2	16183237	16197699	0.999999	2.7e-07	7.3e-07
21	16160000	16210000	NA07037	2	16183237	16197699	0.999999	2.7e-07	7.3e-07
21	16170000	16220000	NA07037	2	16183237	16197699	0.999999	2.7e-07	7.3e-07
21	16200000	16250000	NA07037	2	16224808	16237493	0.99999875	3.2e-07	9.3e-07
21	16210000	16260000	NA07037	2	16224808	16237493	0.99999875	3.2e-07	9.3e-07
21	16220000	16270000	NA07037	2	16224808	16237493	0.99999875	3.2e-07	9.3e-07
21	16570000	16620000	NA07037	1	16571056	16591054	0.99999426	1.71e-06	4.03e-06
21	16590000	16640000	NA07037	2	16596865	16611303	0.99999918	2.4e-07	5.8e-07
21	17400000	17450000	NA07037	1	17426274	17443243	0.99998763	3.73e-06	8.64e-06
21	17400000	17450000	NA07037	2	17416526	17432845	0.99999935	2.3e-07	4.2e-07
21	17410000	17460000	NA07037	1	17426274	17443243	0.99998763	3.73e-06	8.64e-06
21	17420000	17470000	NA07037	1	17426274	17443243	0.99998763	3.73e-06	8.64e-06
21	17430000	17480000	NA07037	1	17431824	17443243	0.99999534	1.35e-06	3.31e-06
21	17580000	17630000	NA07037	2	17610852	17629821	0.99999935	1.7e-07	4.8e-07
21	17790000	17840000	NA07037	2	17812745	17827789	0.99999916	2.4e-07	6e-07
21	17800000	17850000	NA07037	2	17812745	17827789	0.99999916	2.4e-07	6e-07
21	18040000	18090000	NA07037	1	18069596	18081504	0.99999758	6.4e-07	1.78e-06
21	18050000	18100000	NA07037	1	18069596	18081504	0.99999758	6.4e-07	1.78e-06
21	18140000	18190000	NA07037	1	18140670	18156351	0.99999196	3.12e-06	4.92e-06
21	18520000	18570000	NA07037	1	18548183	18558228	0.99999882	3.6e-07	8.2e-07
21	18530000	18580000	NA07037	1	18548183	18558228	0.99999882	3.6e-07	8.2e-07
21	18870000	18920000	NA07037	2	18872297	18891210	0.99999903	1.8e-07	7.9e-07
21	18940000	18990000	NA07037	2	18942454	18959452	0.99999826	4.3e-07	1.31e-06
21	19090000	19140000	NA07037	1	19091632	19110307	0.99999451	1.87e-06	3.62e-06
21	19190000	19240000	NA07037	2	19221839	19236572	0.99999742	8.7e-07	1.7e-06
21	19210000	19260000	NA07037	1	19231555	19250487	0.99999114	5.64e-06	3.22e-06
21	19220000	19270000	NA07037	1	19231555	19250487	0.99999114	5.64e-06	3.22e-06
21	19230000	19280000	NA07037	1	19231555	19250487	0.99999114	5.64e-06	3.22e-06
21	19310000	19360000	NA07037	2	19311490	19330124	0.99997252	6.23e-06	2.126e-05
21	19520000	19570000	NA07037	1	19551284	19569944	0.99999841	5.1e-07	1.08e-06
21	19530000	19580000	NA07037	1	19551284	19569944	0.99999841	5.1e-07	1.08e-06
21	19580000	19630000	NA07037	2	19580864	19595527	0.99998839	1.97e-06	9.65e-06
21	19800000	19850000	NA07037	2	19800948	19819884	0.99999853	3.5e-07	1.11e-06
21	20110000	20160000	NA07037	1	20110148	20129006	0.99999792	7.6e-07	1.32e-06
21	20340000	20390000	NA07037	1	20361083	20384983	0.99996804	7.4e-06	2.456e-05
21	20390000	20440000	NA07037	1	20393684	20407792	0.99999686	1.18e-06	1.96e-06
21	20700000	20750000	NA07037	1	20724810	20746792	0.9999965	1.45e-06	2.05e-06
21	20710000	20760000	NA07037	1	20724810	20746792	0.9999965	1.45e-06	2.05e-06
21	20780000	20830000	NA07037	2	20781514	20802975	0.99998933	3.7e-06	6.97e-06
21	20880000	20930000	NA07037	2	20894679	20909765	0.99999916	2.8e-07	5.6e-07
21	21490000	21540000	NA07037	2	21520344	21530980	0.99999507	1.62e-06	3.31e-06
21	21680000	21730000	NA07037	1	21701730	21720200	0.99999877	2.7e-07	9.6e-07
21	21690000	21740000	NA07037	1	21701730	21720200	0.99999877	2.7e-07	9.6e-07
21	21740000	21790000	NA07037	2	21777778	21789664	0.99999888	3.5e-07	7.7e-07
21	21750000	21800000	NA07037	2	21777778	21795214	0.99999911	2.6e-07	6.3e-07
21	21760000	21810000	NA07037	2	21777778	21795214	0.99999911	2.6e-07	6.3e-07
21	22150000	22200000	NA07037	1	22172303	22187468	0.99999825	5.1e-07	1.24e-06
21	22260000	22310000	NA07037	2	22286103	22303424	0.9999951	5.9e-07	4.31e-06
21	22280000	22330000	NA07037	1	22306711	22322364	0.9999875	1.95e-06	1.054e-05
21	22290000	22340000	NA07037	2	22294518	22310780	0.99999667	6.9e-07	2.64e-06
21	22830000	22880000	NA07037	2	22830123	22852051	0.99999923	2.6e-07	5.1e-07
21	23040000	23090000	NA07037	1	23054645	23069008	0.99999944	1.9e-07	3.7e-07
21	23060000	23110000	NA07037	2	23089926	23108030	0.99998876	2.69e-06	8.55e-06
21	23080000	23130000	NA07037	2	23089926	23110330	0.99999887	2.3e-07	8.9e-07
21	23190000	23240000	NA07037	2	23209673	23221088	0.99999835	3.1e-07	1.34e-06
21	23200000	23250000	NA07037	2	23209673	23221088	0.99999835	3.1e-07	1.34e-06
21	23210000	23260000	NA07037	2	23210551	23221088	0.99999924	2.2e-07	5.4e-07
21	23230000	23280000	NA07037	2	23262143	23276961	0.99999223	2.5e-06	5.27e-06
21	23960000	24010000	NA07037	1	23970287	23987239	0.99999929	2.5e-07	4.6e-07
21	23970000	24020000	NA07037	1	23970287	23987239	0.99999929	2.5e-07	4.6e-07
21	23970000	24020000	NA07037	2	23988226	23999052	0.99999823	4.9e-07	1.28e-06
21	23980000	24030000	NA07037	2	23988226	23999052	0.99999823	4.9e-07	1.28e-06
21	23990000	24040000	NA07037	1	24025086	24039944	0.99999843	4.5e-07	1.12e-06
21	24450000	24500000	NA07037	1	24463996	24488957	0.99999935	2.1e-07	4.4e-07
21	24460000	24510000	NA07037	1	24463996	24488957	0.99999935	2.1e-07	4.4e-07
21	24520000	24570000	NA07037	1	24550229	24569894	0.99999908	1.8e-07	7.3e-07
21	24720000	24770000	NA07037	1	24720249	24741157	0.99999891	3.4e-07	7.5e-07
21	24810000	24860000	NA07037	2	24812884	24831322	0.9999983	2.6e-07	1.44e-06
21	25020000	25070000	NA07037	2	25053918	25069439	0.99999906	2.1e-07	7.3e-07
21	25100000	25150000	NA07037	1	25135981	25149286	0.99999825	7.2e-07	1.03e-06
21	25380000	25430000	NA07037	2	25414251	25424605	0.9999988	2.1e-07	9.9e-07
21	25550000	25600000	NA07037	1	25576211	25597136	0.99999862	4.3e-07	9.5e-07
21	26180000	26230000	NA07037	2	26212914	26226102	0.99998779	2.42e-06	9.79e-06
21	26500000	26550000	NA07037	1	26536505	26548460	0.99999711	8.2e-07	2.06e-06
21	26870000	26920000	NA07037	1	26900976	26911093	0.99999472	1.69e-06	3.59e-06
21	27150000	27200000	NA07037	1	27188000	27198954	0.99999914	2.7e-07	5.9e-07
21	27250000	27300000	NA07037	1	27255148	27265271	0.99999829	6.9e-07	1.02e-06
21	27270000	27320000	NA07037	1	27301300	27316028	0.99999908	3e-07	6.2e-07
21	27370000	27420000	NA07037	1	27379625	27400038	0.9999982	6.8e-07	1.12e-06
21	27780000	27830000	NA07037	2	27815953	27828111	0.99996955	9.48e-06	2.097e-05
21	28000000	28050000	NA07037	1	28027957	28046341	0.99999912	3.2e-07	5.6e-07
21	28130000	28180000	NA07037	2	28146309	28165088	0.99999613	1.48e-06	2.39e-06
21	28140000	28190000	NA07037	2	28146309	28165088	0.99999613	1.48e-06	2.39e-06
21	28750000	28800000	NA07037	1	28782322	28798703	0.99999859	2.9e-07	1.12e-06
21	28840000	28890000	NA07037	2	28851661	28874440	0.99999457	1.14e-06	4.29e-06
21	28880000	28930000	NA07037	2	28896788	28908870	0.99999928	1.8e-07	5.3e-07
21	28910000	28960000	NA07037	2	28938870	28952619	0.99999439	1.7e-06	3.91e-06
21	28920000	28970000	NA07037	2	28938870	28952619	0.99999439	1.7e-06	3.91e-06
21	29560000	29610000	NA07037	2	29585431	29597813	0.99999819	6.2e-07	1.19e-06
21	29570000	29620000	NA07037	2	29585431	29597813	0.99999819	6.2e-07	1.19e-06
21	29610000	29660000	NA07037	2	29620670	29634891	0.9999666	1.305e-05	2.035e-05
21	29660000	29710000	NA07037	1	29685326	29704311	0.999998	6.2e-07	1.38e-06
21	29670000	29720000	NA07037	1	29685326	29704311	0.999998	6.2e-07	1.38e-06
21	30130000	30180000	NA07037	2	30146843	30157274	0.99999466	1.72e-06	3.62e-06
21	30140000	30190000	NA07037	2	30146843	30157274	0.99999466	1.72e-06	3.62e-06
21	30560000	30610000	NA07037	2	30583135	30594625	0.99999897	2.8e-07	7.4e-07
21	30570000	30620000	NA07037	2	30583135	30594625	0.99999897	2.8e-07	7.4e-07
21	30930000	30980000	NA07037	1	30964661	30977416	0.99997664	5.82e-06	1.753e-05
21	31190000	31240000	NA07037	2	31190180	31212017	0.9999558	1.982e-05	2.438e-05
21	32160000	32210000	NA07037	2	32184049	32196735	0.99975225	0.00010736	0.00014039
21	32170000	32220000	NA07037	1	32208480	32219923	0.99999775	5.9e-07	1.67e-06
21	32220000	32270000	NA07037	2	32253513	32267604	0.99999763	6.4e-07	1.73e-06
21	32230000	32280000	NA07037	2	32253513	32272925	0.99999772	5.8e-07	1.7e-06
21	32710000	32760000	NA07037	1	32744501	32759983	0.9999961	1.61e-06	2.28e-06
21	32720000	32770000	NA07037	1	32744501	32760184	0.99999735	1.08e-06	1.57e-06
21	32730000	32780000	NA07037	1	32744501	32760184	0.99999735	1.08e-06	1.57e-06
21	32740000	32790000	NA07037	1	32744501	32760184	0.99999735	1.08e-06	1.57e-06
21	32740000	32790000	NA07037	2	32741250	32754078	0.99999923	2.6e-07	5e-07
21	32900000	32950000	NA07037	1	32937844	32949556	0.99999917	2.1e-07	6.1e-07
21	32910000	32960000	NA07037	1	32937844	32953202	0.99999934	1.7e-07	4.9e-07
21	32910000	32960000	NA07037	2	32911244	32925898	0.99984035	7.883e-05	8.082e-05
21	33300000	33350000	NA07037	2	33324441	33344184	0.99999513	1.72e-06	3.15e-06
21	33480000	33530000	NA07037	1	33507803	33528562	0.99999917	2.1e-07	6.3e-07
21	33490000	33540000	NA07037	1	33507803	33528562	0.99999917	2.1e-07	6.3e-07
21	34520000	34570000	NA07037	2	34543422	34558401	0.99999432	1.49e-06	4.2e-06
21	34620000	34670000	NA07037	1	34620801	34640788	0.99999678	1.07e-06	2.15e-06
21	34810000	34860000	NA07037	1	34835594	34845708	0.99999946	1.3e-07	4e-07
21	34840000	34890000	NA07037	2	34841869	34859697	0.99999957	1.3e-07	3e-07
21	35370000	35420000	NA07037	2	35377591	35395439	0.99999905	2.4e-07	7.1e-07
21	35380000	35430000	NA07037	2	35382261	35395439	0.99999872	4e-07	8.7e-07
21	35580000	35630000	NA07037	1	35581036	35601981	0.9999988	3.2e-07	8.9e-07
21	35650000	35700000	NA07037	1	35669770	35680992	0.99999862	3.7e-07	1e-06
21	35690000	35740000	NA07037	1	35712696	35729154	0.99998722	4.47e-06	8.32e-06
21	35710000	35760000	NA07037	2	35724717	35738971	0.99999909	2.7e-07	6.3e-07
21	35740000	35790000	NA07037	2	35771284	35784171	0.99999668	1.32e-06	1.99e-06
21	35890000	35940000	NA07037	1	35914789	35926578	0.99999949	1.3e-07	3.7e-07
21	36290000	36340000	NA07037	2	36293261	36313618	0.99999503	2.97e-06	2e-06
21	36370000	36420000	NA07037	2	36382164	36395061	0.99999586	1.38e-06	2.76e-06
21	36810000	36860000	NA07037	2	36811816	36835576	0.99998995	6.1e-06	3.95e-06
21	36930000	36980000	NA07037	1	36965104	36979855	0.99999566	9.4e-07	3.4e-06
21	37040000	37090000	NA07037	1	37043407	37059234	0.99999916	2.7e-07	5.7e-07
21	37040000	37090000	NA07037	2	37043407	37059234	0.999999	3.6e-07	6.5e-07
21	37590000	37640000	NA07037	2	37597235	37615430	0.99999956	1.2e-07	3.2e-07
21	37940000	37990000	NA07037	1	37963676	37977505	0.99999885	2.9e-07	8.6e-07
21	37960000	38010000	NA07037	1	37963676	37977505	0.99999885	2.9e-07	8.6e-07
21	38020000	38070000	NA07037	2	38041975	38052254	0.99999941	1.4e-07	4.4e-07
21	38090000	38140000	NA07037	2	38109994	38127626	0.99999799	6e-07	1.41e-06
21	38100000	38150000	NA07037	1	38114260	38139253	0.99999855	6.4e-07	8.1e-07
21	38210000	38260000	NA07037	1	38215923	38232675	0.99999688	1.03e-06	2.09e-06
21	38470000	38520000	NA07037	2	38475164	38490851	0.9999988	4.3e-07	7.6e-07
21	38590000	38640000	NA07037	1	38608738	38630561	0.99999666	1.54e-06	1.81e-06
21	38600000	38650000	NA07037	1	38608738	38630561	0.99999666	1.54e-06	1.81e-06
21	39180000	39230000	NA07037	1	39208744	39222120	0.99999909	2.4e-07	6.8e-07
21	39190000	39240000	NA07037	1	39208744	39222120	0.99999909	2.4e-07	6.8e-07
21	39230000	39280000	NA07037	1	39243481	39258404	0.99999311	1.66e-06	5.23e-06
21	39230000	39280000	NA07037	2	39233844	39252529	0.99999926	2.6e-07	4.8e-07
21	39460000	39510000	NA07037	1	39464290	39480850	0.99997364	8.74e-06	1.761e-05
21	39940000	39990000	NA07037	1	39950587	39969431	0.99998047	5.78e-06	1.375e-05
21	40280000	40330000	NA07037	1	40292951	40305866	0.99999896	2e-07	8.4e-07
21	40290000	40340000	NA07037	1	40292951	40305866	0.99999896	2e-07	8.4e-07
21	40290000	40340000	NA07037	2	40325715	40338946	0.99999686	1.22e-06	1.92e-06
